id	col1	col2	col3	random
610	row610_col1	row610_col2	row610_col3	5787
611	row611_col1	row611_col2	row611_col3	5013
612	row612_col1	row612_col2	row612_col3	1429
613	row613_col1	row613_col2	row613_col3	6103
614	row614_col1	row614_col2	row614_col3	8395
615	row615_col1	row615_col2	row615_col3	3128
616	row616_col1	row616_col2	row616_col3	7349
617	row617_col1	row617_col2	row617_col3	8607
618	row618_col1	row618_col2	row618_col3	2768
619	row619_col1	row619_col2	row619_col3	1936
620	row620_col1	row620_col2	row620_col3	928
621	row621_col1	row621_col2	row621_col3	1551
622	row622_col1	row622_col2	row622_col3	6480
623	row623_col1	row623_col2	row623_col3	7670
624	row624_col1	row624_col2	row624_col3	9989
625	row625_col1	row625_col2	row625_col3	6405
626	row626_col1	row626_col2	row626_col3	778
627	row627_col1	row627_col2	row627_col3	9712
628	row628_col1	row628_col2	row628_col3	6113
629	row629_col1	row629_col2	row629_col3	1682
630	row630_col1	row630_col2	row630_col3	1092
631	row631_col1	row631_col2	row631_col3	6803
632	row632_col1	row632_col2	row632_col3	4118
633	row633_col1	row633_col2	row633_col3	7424
634	row634_col1	row634_col2	row634_col3	4843
635	row635_col1	row635_col2	row635_col3	9844
636	row636_col1	row636_col2	row636_col3	9616
637	row637_col1	row637_col2	row637_col3	7029
638	row638_col1	row638_col2	row638_col3	9969
639	row639_col1	row639_col2	row639_col3	404
640	row640_col1	row640_col2	row640_col3	2547
641	row641_col1	row641_col2	row641_col3	922
642	row642_col1	row642_col2	row642_col3	6291
643	row643_col1	row643_col2	row643_col3	8067
644	row644_col1	row644_col2	row644_col3	7015
645	row645_col1	row645_col2	row645_col3	4517
646	row646_col1	row646_col2	row646_col3	8155
647	row647_col1	row647_col2	row647_col3	7906
648	row648_col1	row648_col2	row648_col3	4909
649	row649_col1	row649_col2	row649_col3	576
650	row650_col1	row650_col2	row650_col3	699
651	row651_col1	row651_col2	row651_col3	54
652	row652_col1	row652_col2	row652_col3	5995
653	row653_col1	row653_col2	row653_col3	4162
654	row654_col1	row654_col2	row654_col3	1451
655	row655_col1	row655_col2	row655_col3	9390
656	row656_col1	row656_col2	row656_col3	7455
657	row657_col1	row657_col2	row657_col3	4094
658	row658_col1	row658_col2	row658_col3	8916
659	row659_col1	row659_col2	row659_col3	662
660	row660_col1	row660_col2	row660_col3	2513
661	row661_col1	row661_col2	row661_col3	4510
662	row662_col1	row662_col2	row662_col3	4761
663	row663_col1	row663_col2	row663_col3	3306
664	row664_col1	row664_col2	row664_col3	5819
665	row665_col1	row665_col2	row665_col3	5462
666	row666_col1	row666_col2	row666_col3	8017
667	row667_col1	row667_col2	row667_col3	9088
668	row668_col1	row668_col2	row668_col3	4599
669	row669_col1	row669_col2	row669_col3	2269
670	row670_col1	row670_col2	row670_col3	7369
671	row671_col1	row671_col2	row671_col3	948
672	row672_col1	row672_col2	row672_col3	1069
673	row673_col1	row673_col2	row673_col3	6878
674	row674_col1	row674_col2	row674_col3	7623
675	row675_col1	row675_col2	row675_col3	1406
676	row676_col1	row676_col2	row676_col3	1431
677	row677_col1	row677_col2	row677_col3	4534
678	row678_col1	row678_col2	row678_col3	7090
679	row679_col1	row679_col2	row679_col3	2446
680	row680_col1	row680_col2	row680_col3	8544
681	row681_col1	row681_col2	row681_col3	8081
682	row682_col1	row682_col2	row682_col3	1624
683	row683_col1	row683_col2	row683_col3	4942
684	row684_col1	row684_col2	row684_col3	690
685	row685_col1	row685_col2	row685_col3	413
686	row686_col1	row686_col2	row686_col3	949
687	row687_col1	row687_col2	row687_col3	8712
688	row688_col1	row688_col2	row688_col3	5733
689	row689_col1	row689_col2	row689_col3	5253
690	row690_col1	row690_col2	row690_col3	2228
691	row691_col1	row691_col2	row691_col3	1518
692	row692_col1	row692_col2	row692_col3	3727
693	row693_col1	row693_col2	row693_col3	3708
694	row694_col1	row694_col2	row694_col3	7677
695	row695_col1	row695_col2	row695_col3	9040
696	row696_col1	row696_col2	row696_col3	3579
697	row697_col1	row697_col2	row697_col3	6191
698	row698_col1	row698_col2	row698_col3	1589
699	row699_col1	row699_col2	row699_col3	2903
700	row700_col1	row700_col2	row700_col3	2478
701	row701_col1	row701_col2	row701_col3	2369
702	row702_col1	row702_col2	row702_col3	6795
703	row703_col1	row703_col2	row703_col3	8440
704	row704_col1	row704_col2	row704_col3	723
705	row705_col1	row705_col2	row705_col3	9356
706	row706_col1	row706_col2	row706_col3	7094
707	row707_col1	row707_col2	row707_col3	9972
708	row708_col1	row708_col2	row708_col3	2878
709	row709_col1	row709_col2	row709_col3	8707
710	row710_col1	row710_col2	row710_col3	4905
711	row711_col1	row711_col2	row711_col3	5295
712	row712_col1	row712_col2	row712_col3	6739
713	row713_col1	row713_col2	row713_col3	8468
714	row714_col1	row714_col2	row714_col3	7005
715	row715_col1	row715_col2	row715_col3	9241
716	row716_col1	row716_col2	row716_col3	628
717	row717_col1	row717_col2	row717_col3	5461
718	row718_col1	row718_col2	row718_col3	6086
719	row719_col1	row719_col2	row719_col3	9873
720	row720_col1	row720_col2	row720_col3	1932
721	row721_col1	row721_col2	row721_col3	3271
722	row722_col1	row722_col2	row722_col3	600
723	row723_col1	row723_col2	row723_col3	7504
724	row724_col1	row724_col2	row724_col3	7931
725	row725_col1	row725_col2	row725_col3	6796
726	row726_col1	row726_col2	row726_col3	3463
727	row727_col1	row727_col2	row727_col3	4389
728	row728_col1	row728_col2	row728_col3	8919
729	row729_col1	row729_col2	row729_col3	2900
730	row730_col1	row730_col2	row730_col3	1421
731	row731_col1	row731_col2	row731_col3	5586
732	row732_col1	row732_col2	row732_col3	2582
733	row733_col1	row733_col2	row733_col3	1226
734	row734_col1	row734_col2	row734_col3	8168
735	row735_col1	row735_col2	row735_col3	2447
736	row736_col1	row736_col2	row736_col3	8981
737	row737_col1	row737_col2	row737_col3	2402
738	row738_col1	row738_col2	row738_col3	166
739	row739_col1	row739_col2	row739_col3	7800
740	row740_col1	row740_col2	row740_col3	8655
741	row741_col1	row741_col2	row741_col3	9940
742	row742_col1	row742_col2	row742_col3	13
743	row743_col1	row743_col2	row743_col3	5126
744	row744_col1	row744_col2	row744_col3	2788
745	row745_col1	row745_col2	row745_col3	7907
746	row746_col1	row746_col2	row746_col3	9434
747	row747_col1	row747_col2	row747_col3	6964
748	row748_col1	row748_col2	row748_col3	6602
749	row749_col1	row749_col2	row749_col3	469
750	row750_col1	row750_col2	row750_col3	1848
751	row751_col1	row751_col2	row751_col3	5410
752	row752_col1	row752_col2	row752_col3	5293
753	row753_col1	row753_col2	row753_col3	9604
754	row754_col1	row754_col2	row754_col3	8635
755	row755_col1	row755_col2	row755_col3	5363
756	row756_col1	row756_col2	row756_col3	9393
757	row757_col1	row757_col2	row757_col3	6233
758	row758_col1	row758_col2	row758_col3	606
759	row759_col1	row759_col2	row759_col3	7506
760	row760_col1	row760_col2	row760_col3	481
761	row761_col1	row761_col2	row761_col3	4250
762	row762_col1	row762_col2	row762_col3	8117
763	row763_col1	row763_col2	row763_col3	423
764	row764_col1	row764_col2	row764_col3	3548
765	row765_col1	row765_col2	row765_col3	7897
766	row766_col1	row766_col2	row766_col3	4840
767	row767_col1	row767_col2	row767_col3	3534
768	row768_col1	row768_col2	row768_col3	1109
769	row769_col1	row769_col2	row769_col3	7541
770	row770_col1	row770_col2	row770_col3	8930
771	row771_col1	row771_col2	row771_col3	697
772	row772_col1	row772_col2	row772_col3	9588
773	row773_col1	row773_col2	row773_col3	5354
774	row774_col1	row774_col2	row774_col3	1812
775	row775_col1	row775_col2	row775_col3	8552
776	row776_col1	row776_col2	row776_col3	4403
777	row777_col1	row777_col2	row777_col3	9963
778	row778_col1	row778_col2	row778_col3	7507
779	row779_col1	row779_col2	row779_col3	9161
780	row780_col1	row780_col2	row780_col3	2645
781	row781_col1	row781_col2	row781_col3	1577
782	row782_col1	row782_col2	row782_col3	1095
783	row783_col1	row783_col2	row783_col3	1587
784	row784_col1	row784_col2	row784_col3	9216
785	row785_col1	row785_col2	row785_col3	90
786	row786_col1	row786_col2	row786_col3	1454
787	row787_col1	row787_col2	row787_col3	7796
788	row788_col1	row788_col2	row788_col3	6652
789	row789_col1	row789_col2	row789_col3	5120
790	row790_col1	row790_col2	row790_col3	7508
791	row791_col1	row791_col2	row791_col3	6201
792	row792_col1	row792_col2	row792_col3	1005
793	row793_col1	row793_col2	row793_col3	8371
794	row794_col1	row794_col2	row794_col3	4013
795	row795_col1	row795_col2	row795_col3	5974
796	row796_col1	row796_col2	row796_col3	6173
797	row797_col1	row797_col2	row797_col3	721
798	row798_col1	row798_col2	row798_col3	9376
799	row799_col1	row799_col2	row799_col3	7673
800	row800_col1	row800_col2	row800_col3	8637
801	row801_col1	row801_col2	row801_col3	5575
802	row802_col1	row802_col2	row802_col3	494
803	row803_col1	row803_col2	row803_col3	2289
804	row804_col1	row804_col2	row804_col3	4206
805	row805_col1	row805_col2	row805_col3	5728
806	row806_col1	row806_col2	row806_col3	1659
807	row807_col1	row807_col2	row807_col3	5856
808	row808_col1	row808_col2	row808_col3	1354
809	row809_col1	row809_col2	row809_col3	9768
810	row810_col1	row810_col2	row810_col3	7929
811	row811_col1	row811_col2	row811_col3	894
812	row812_col1	row812_col2	row812_col3	7987
813	row813_col1	row813_col2	row813_col3	5063
814	row814_col1	row814_col2	row814_col3	3331
815	row815_col1	row815_col2	row815_col3	5261
816	row816_col1	row816_col2	row816_col3	6136
817	row817_col1	row817_col2	row817_col3	3904
818	row818_col1	row818_col2	row818_col3	2668
819	row819_col1	row819_col2	row819_col3	8433
820	row820_col1	row820_col2	row820_col3	2204
821	row821_col1	row821_col2	row821_col3	2178
822	row822_col1	row822_col2	row822_col3	3438
823	row823_col1	row823_col2	row823_col3	6896
824	row824_col1	row824_col2	row824_col3	2195
825	row825_col1	row825_col2	row825_col3	9553
826	row826_col1	row826_col2	row826_col3	4375
827	row827_col1	row827_col2	row827_col3	3610
828	row828_col1	row828_col2	row828_col3	568
829	row829_col1	row829_col2	row829_col3	40
830	row830_col1	row830_col2	row830_col3	6503
831	row831_col1	row831_col2	row831_col3	1933
832	row832_col1	row832_col2	row832_col3	6276
833	row833_col1	row833_col2	row833_col3	2379
834	row834_col1	row834_col2	row834_col3	9728
835	row835_col1	row835_col2	row835_col3	5543
836	row836_col1	row836_col2	row836_col3	7963
837	row837_col1	row837_col2	row837_col3	5367
838	row838_col1	row838_col2	row838_col3	659
839	row839_col1	row839_col2	row839_col3	7042
840	row840_col1	row840_col2	row840_col3	5515
841	row841_col1	row841_col2	row841_col3	8510
842	row842_col1	row842_col2	row842_col3	2956
843	row843_col1	row843_col2	row843_col3	3222
844	row844_col1	row844_col2	row844_col3	8078
845	row845_col1	row845_col2	row845_col3	5874
846	row846_col1	row846_col2	row846_col3	5830
847	row847_col1	row847_col2	row847_col3	8058
848	row848_col1	row848_col2	row848_col3	3688
849	row849_col1	row849_col2	row849_col3	2754
850	row850_col1	row850_col2	row850_col3	2722
851	row851_col1	row851_col2	row851_col3	7815
852	row852_col1	row852_col2	row852_col3	277
853	row853_col1	row853_col2	row853_col3	3575
854	row854_col1	row854_col2	row854_col3	3519
855	row855_col1	row855_col2	row855_col3	9154
856	row856_col1	row856_col2	row856_col3	9847
857	row857_col1	row857_col2	row857_col3	1101
858	row858_col1	row858_col2	row858_col3	3839
859	row859_col1	row859_col2	row859_col3	2583
860	row860_col1	row860_col2	row860_col3	960
861	row861_col1	row861_col2	row861_col3	3886
862	row862_col1	row862_col2	row862_col3	9560
863	row863_col1	row863_col2	row863_col3	7145
864	row864_col1	row864_col2	row864_col3	4225
865	row865_col1	row865_col2	row865_col3	4991
866	row866_col1	row866_col2	row866_col3	4259
867	row867_col1	row867_col2	row867_col3	8275
868	row868_col1	row868_col2	row868_col3	5933
869	row869_col1	row869_col2	row869_col3	3600
870	row870_col1	row870_col2	row870_col3	4786
871	row871_col1	row871_col2	row871_col3	1268
872	row872_col1	row872_col2	row872_col3	1639
873	row873_col1	row873_col2	row873_col3	3620
874	row874_col1	row874_col2	row874_col3	9792
875	row875_col1	row875_col2	row875_col3	5154
876	row876_col1	row876_col2	row876_col3	6340
877	row877_col1	row877_col2	row877_col3	3541
878	row878_col1	row878_col2	row878_col3	5682
879	row879_col1	row879_col2	row879_col3	791
880	row880_col1	row880_col2	row880_col3	1803
881	row881_col1	row881_col2	row881_col3	744
882	row882_col1	row882_col2	row882_col3	9456
883	row883_col1	row883_col2	row883_col3	212
884	row884_col1	row884_col2	row884_col3	8848
885	row885_col1	row885_col2	row885_col3	596
886	row886_col1	row886_col2	row886_col3	2162
887	row887_col1	row887_col2	row887_col3	1832
888	row888_col1	row888_col2	row888_col3	2647
889	row889_col1	row889_col2	row889_col3	7780
890	row890_col1	row890_col2	row890_col3	9260
891	row891_col1	row891_col2	row891_col3	9147
892	row892_col1	row892_col2	row892_col3	8243
893	row893_col1	row893_col2	row893_col3	7048
894	row894_col1	row894_col2	row894_col3	1084
895	row895_col1	row895_col2	row895_col3	6862
896	row896_col1	row896_col2	row896_col3	9893
897	row897_col1	row897_col2	row897_col3	1451
898	row898_col1	row898_col2	row898_col3	8686
899	row899_col1	row899_col2	row899_col3	9565
900	row900_col1	row900_col2	row900_col3	1141
901	row901_col1	row901_col2	row901_col3	5513
902	row902_col1	row902_col2	row902_col3	59
903	row903_col1	row903_col2	row903_col3	9563
904	row904_col1	row904_col2	row904_col3	8029
905	row905_col1	row905_col2	row905_col3	7783
906	row906_col1	row906_col2	row906_col3	2425
907	row907_col1	row907_col2	row907_col3	3165
908	row908_col1	row908_col2	row908_col3	621
909	row909_col1	row909_col2	row909_col3	3337
910	row910_col1	row910_col2	row910_col3	3680
911	row911_col1	row911_col2	row911_col3	6023
912	row912_col1	row912_col2	row912_col3	1984
913	row913_col1	row913_col2	row913_col3	2038
914	row914_col1	row914_col2	row914_col3	3444
915	row915_col1	row915_col2	row915_col3	7771
916	row916_col1	row916_col2	row916_col3	5514
917	row917_col1	row917_col2	row917_col3	8168
918	row918_col1	row918_col2	row918_col3	6846
919	row919_col1	row919_col2	row919_col3	1933
920	row920_col1	row920_col2	row920_col3	5092
921	row921_col1	row921_col2	row921_col3	1997
922	row922_col1	row922_col2	row922_col3	8157
923	row923_col1	row923_col2	row923_col3	7252
924	row924_col1	row924_col2	row924_col3	2806
925	row925_col1	row925_col2	row925_col3	61
926	row926_col1	row926_col2	row926_col3	5731
927	row927_col1	row927_col2	row927_col3	8615
928	row928_col1	row928_col2	row928_col3	4075
929	row929_col1	row929_col2	row929_col3	3801
930	row930_col1	row930_col2	row930_col3	392
931	row931_col1	row931_col2	row931_col3	1915
932	row932_col1	row932_col2	row932_col3	264
933	row933_col1	row933_col2	row933_col3	2308
934	row934_col1	row934_col2	row934_col3	812
935	row935_col1	row935_col2	row935_col3	3247
936	row936_col1	row936_col2	row936_col3	5031
937	row937_col1	row937_col2	row937_col3	9636
938	row938_col1	row938_col2	row938_col3	9081
939	row939_col1	row939_col2	row939_col3	3277
940	row940_col1	row940_col2	row940_col3	5303
941	row941_col1	row941_col2	row941_col3	3862
942	row942_col1	row942_col2	row942_col3	7036
943	row943_col1	row943_col2	row943_col3	8163
944	row944_col1	row944_col2	row944_col3	3525
945	row945_col1	row945_col2	row945_col3	5906
946	row946_col1	row946_col2	row946_col3	6394
947	row947_col1	row947_col2	row947_col3	2176
948	row948_col1	row948_col2	row948_col3	8830
949	row949_col1	row949_col2	row949_col3	7438
950	row950_col1	row950_col2	row950_col3	2307
951	row951_col1	row951_col2	row951_col3	2203
952	row952_col1	row952_col2	row952_col3	3188
953	row953_col1	row953_col2	row953_col3	4228
954	row954_col1	row954_col2	row954_col3	8977
955	row955_col1	row955_col2	row955_col3	9338
956	row956_col1	row956_col2	row956_col3	1310
957	row957_col1	row957_col2	row957_col3	6503
958	row958_col1	row958_col2	row958_col3	322
959	row959_col1	row959_col2	row959_col3	4729
960	row960_col1	row960_col2	row960_col3	5235
961	row961_col1	row961_col2	row961_col3	4947
962	row962_col1	row962_col2	row962_col3	6793
963	row963_col1	row963_col2	row963_col3	8355
964	row964_col1	row964_col2	row964_col3	208
965	row965_col1	row965_col2	row965_col3	4838
966	row966_col1	row966_col2	row966_col3	209
967	row967_col1	row967_col2	row967_col3	1976
968	row968_col1	row968_col2	row968_col3	7207
969	row969_col1	row969_col2	row969_col3	7230
970	row970_col1	row970_col2	row970_col3	281
971	row971_col1	row971_col2	row971_col3	9060
972	row972_col1	row972_col2	row972_col3	8803
973	row973_col1	row973_col2	row973_col3	5523
974	row974_col1	row974_col2	row974_col3	5323
975	row975_col1	row975_col2	row975_col3	1059
976	row976_col1	row976_col2	row976_col3	941
977	row977_col1	row977_col2	row977_col3	6852
978	row978_col1	row978_col2	row978_col3	1696
979	row979_col1	row979_col2	row979_col3	8399
980	row980_col1	row980_col2	row980_col3	3622
981	row981_col1	row981_col2	row981_col3	8781
982	row982_col1	row982_col2	row982_col3	5999
983	row983_col1	row983_col2	row983_col3	1426
984	row984_col1	row984_col2	row984_col3	605
985	row985_col1	row985_col2	row985_col3	1542
986	row986_col1	row986_col2	row986_col3	7352
987	row987_col1	row987_col2	row987_col3	9104
988	row988_col1	row988_col2	row988_col3	4679
989	row989_col1	row989_col2	row989_col3	6766
990	row990_col1	row990_col2	row990_col3	7971
991	row991_col1	row991_col2	row991_col3	4645
992	row992_col1	row992_col2	row992_col3	5660
993	row993_col1	row993_col2	row993_col3	2887
994	row994_col1	row994_col2	row994_col3	8701
995	row995_col1	row995_col2	row995_col3	4830
996	row996_col1	row996_col2	row996_col3	936
997	row997_col1	row997_col2	row997_col3	7581
998	row998_col1	row998_col2	row998_col3	501
999	row999_col1	row999_col2	row999_col3	9624
1000	row1000_col1	row1000_col2	row1000_col3	6391
1001	row1001_col1	row1001_col2	row1001_col3	1966
1002	row1002_col1	row1002_col2	row1002_col3	8253
1003	row1003_col1	row1003_col2	row1003_col3	5889
1004	row1004_col1	row1004_col2	row1004_col3	1301
1005	row1005_col1	row1005_col2	row1005_col3	1426
1006	row1006_col1	row1006_col2	row1006_col3	7576
1007	row1007_col1	row1007_col2	row1007_col3	374
1008	row1008_col1	row1008_col2	row1008_col3	8137
1009	row1009_col1	row1009_col2	row1009_col3	2889
1010	row1010_col1	row1010_col2	row1010_col3	7923
1011	row1011_col1	row1011_col2	row1011_col3	2091
